wavelength;intensity
8.857626953e+002;3.010449000e-003
8.860035400e+002;4.122683895e-004
8.862443848e+002;3.223998239e-003
8.864852905e+002;2.903674496e-003
8.867261353e+002;9.461411391e-004
8.869670410e+002;2.191844163e-003
8.872079468e+002;2.903674496e-003
8.874488525e+002;-4.063364759e-004
8.876897583e+002;-1.580856508e-003
8.879307251e+002;-1.865588594e-003
8.881716309e+002;-3.040108597e-003
8.884125977e+002;-1.224941341e-003
8.886535034e+002;1.729154494e-003
8.888944702e+002;-2.399461344e-003
8.891354370e+002;-5.131110083e-004
8.893764648e+002;-1.580856508e-003
8.896174316e+002;1.408830867e-003
8.898583984e+002;-2.435053000e-003
8.900994263e+002;9.817326209e-004
8.903404541e+002;-2.639704035e-004
8.905814819e+002;1.373239327e-003
8.908225098e+002;-8.690261748e-004
8.910635376e+002;-9.402091964e-004
8.913045654e+002;2.974857576e-003
8.915456543e+002;3.722279333e-003
8.917867432e+002;5.546344328e-004
8.920277710e+002;4.007011652e-003
8.922688599e+002;-9.758007363e-004
8.925100098e+002;1.729154494e-003
8.927510986e+002;-1.118166838e-003
8.929921875e+002;-2.577418927e-003
8.932333374e+002;-1.153758261e-003
8.934744263e+002;-2.257095417e-003
8.937155762e+002;5.635323396e-005
8.939567261e+002;-1.474082004e-003
8.941978760e+002;-2.399461344e-003
8.944390869e+002;1.871520537e-003
8.946802368e+002;1.987192954e-004
8.949213867e+002;5.190429511e-004
8.951625977e+002;-1.482979860e-005
8.954038086e+002;2.085069660e-003
8.956450195e+002;1.444422407e-003
8.958862305e+002;3.330772743e-003
8.961274414e+002;-2.639704035e-004
8.963687134e+002;1.800337574e-003
8.966099243e+002;-1.189349801e-003
8.968511963e+002;9.105495992e-004
8.970924683e+002;2.699023171e-004
8.973337402e+002;-4.063364759e-004
8.975750122e+002;-2.933334094e-003
8.978162842e+002;1.871520537e-003
8.980576172e+002;-1.224941341e-003
8.982988892e+002;-9.046177147e-004
8.985402222e+002;-2.221503761e-003
8.987815552e+002;-6.198855699e-004
8.990228882e+002;-1.865588594e-003
8.992642212e+002;-1.011392218e-003
8.995056152e+002;-5.487025483e-004
8.997469482e+002;-1.402898924e-003
8.999883423e+002;-5.487025483e-004
9.002296753e+002;2.796899993e-003
9.004710693e+002;6.970005343e-004
9.007124634e+002;3.722279333e-003
9.009538574e+002;3.054938570e-004
9.011953125e+002;9.817326209e-004
9.014367065e+002;1.764746034e-003
9.016781616e+002;1.622379990e-003
9.019195557e+002;-2.577418927e-003
9.021610107e+002;4.478599003e-004
9.024024658e+002;-1.118166838e-003
9.026439819e+002;-9.046177147e-004
9.028854370e+002;-4.428177606e-003
9.031268921e+002;-1.509673428e-003
9.033684082e+002;-3.716347506e-003
9.036099243e+002;-2.292686841e-003
9.038514404e+002;-2.719785087e-003
9.040929565e+002;-3.707449650e-004
9.043344727e+002;2.405393403e-003
9.045759888e+002;1.017324161e-003
9.048175659e+002;1.657971414e-003
9.050590820e+002;5.190429511e-004
9.053006592e+002;-1.927873818e-004
9.055422363e+002;5.644221324e-003
9.057838135e+002;1.835928997e-003
9.060253906e+002;2.191844163e-003
9.062669678e+002;-8.601282752e-005
9.065086060e+002;-1.216043456e-004
9.067502441e+002;-1.936771674e-003
9.069918213e+002;-5.842940300e-004
9.072334595e+002;-2.968925750e-003
9.074750977e+002;-1.616448048e-003
9.077167358e+002;-4.784092773e-003
9.079584351e+002;-1.865588594e-003
9.082000732e+002;2.699023171e-004
9.084417725e+002;1.657971414e-003
9.086834717e+002;6.970005343e-004
9.089251709e+002;1.275362592e-004
9.091668701e+002;-1.829997171e-003
9.094085693e+002;-2.283788926e-004
9.096502686e+002;-1.482979860e-005
9.098920288e+002;3.223998239e-003
9.101337280e+002;1.631277846e-004
9.103754883e+002;2.263027243e-003
9.106172485e+002;-3.716347506e-003
9.108590088e+002;2.868083073e-003
9.111007690e+002;-1.865588594e-003
9.113425293e+002;-7.978431531e-004
9.115843506e+002;-3.360432340e-003
9.118261719e+002;6.614089943e-004
9.120679321e+002;-3.965488169e-003
9.123097534e+002;-1.571958564e-004
9.125515747e+002;-4.285811912e-003
9.127933960e+002;4.478599003e-004
9.130352783e+002;-1.652039587e-003
9.132770996e+002;9.194474842e-005
9.135189819e+002;2.227435820e-003
9.137608643e+002;6.258175126e-004
9.140026855e+002;-1.571958564e-004
9.142446289e+002;-3.707449650e-004
9.144865112e+002;-1.118166838e-003
9.147283936e+002;1.159690204e-003
9.149703369e+002;2.369801747e-003
9.152122192e+002;2.939266153e-003
9.154541626e+002;-1.331715845e-003
9.156961060e+002;-3.707449650e-004
9.159380493e+002;-1.927873818e-004
9.161799927e+002;4.834514402e-004
9.164219360e+002;-2.399461344e-003
9.166639404e+002;5.190429511e-004
9.169058838e+002;4.122683895e-004
9.171478882e+002;-2.541827504e-003
9.173898926e+002;-1.580856508e-003
9.176318970e+002;-5.131110083e-004
9.178739014e+002;-3.431615420e-003
9.181159058e+002;3.054938570e-004
9.183579712e+002;-3.707449650e-004
9.186000366e+002;-9.046177147e-004
9.188420410e+002;-1.723222551e-003
9.190841064e+002;6.614089943e-004
9.193261719e+002;-1.153758261e-003
9.195682373e+002;4.184969235e-003
9.198103638e+002;2.690125490e-003
9.200524292e+002;-5.042131306e-005
9.202945557e+002;-5.842940300e-004
9.205366211e+002;-2.283788926e-004
9.207787476e+002;-1.118166838e-003
9.210208740e+002;3.054938570e-004
9.212630005e+002;-1.794405631e-003
9.215051880e+002;-2.399461344e-003
9.217473145e+002;-2.684193430e-003
9.219895020e+002;-1.723222551e-003
9.222316284e+002;3.757870989e-003
9.224738159e+002;-2.577418927e-003
9.227160034e+002;-1.082575298e-003
9.229581909e+002;1.987192954e-004
9.232004395e+002;3.722279333e-003
9.234426270e+002;8.393665776e-004
9.236848755e+002;2.547759330e-003
9.239270630e+002;2.699023171e-004
9.241693115e+002;1.631277846e-004
9.244115601e+002;3.081632080e-003
9.246538086e+002;-5.842940300e-004
9.248960571e+002;-3.707449650e-004
9.251383667e+002;4.834514402e-004
9.253806152e+002;3.651096253e-003
9.256229248e+002;-2.639704035e-004
9.258652344e+002;-1.331715845e-003
9.261075439e+002;-2.719785087e-003
9.263498535e+002;1.230873284e-003
9.265921631e+002;-5.042131306e-005
9.268345337e+002;1.052915701e-003
9.270768433e+002;-1.545264968e-003
9.273192139e+002;1.302056247e-003
9.275615234e+002;5.902259727e-004
9.278038940e+002;3.259589663e-003
9.280462646e+002;-2.995619143e-004
9.282886963e+002;2.832491416e-003
9.285310669e+002;4.834514402e-004
9.287734985e+002;2.343108208e-004
9.290158691e+002;4.478599003e-004
9.292583008e+002;8.393665776e-004
9.295007324e+002;3.757870989e-003
9.297431641e+002;1.800337574e-003
9.299855957e+002;2.369801747e-003
9.302280273e+002;-5.042131306e-005
9.304705200e+002;-8.601282752e-005
9.307130127e+002;-3.707449650e-004
9.309554443e+002;-1.509673428e-003
9.311979370e+002;-2.283788926e-004
9.314404297e+002;-3.396023763e-003
9.316829224e+002;8.037750958e-004
9.319254761e+002;-8.601282752e-005
9.321679688e+002;3.366364166e-003
9.324105225e+002;-2.292686841e-003
9.326530762e+002;2.725716913e-003
9.328955688e+002;1.871520537e-003
9.331381226e+002;4.078194499e-003
9.333807373e+002;3.757870989e-003
9.336232910e+002;1.124098664e-003
9.338658447e+002;1.764746034e-003
9.341084595e+002;2.263027243e-003
9.343510742e+002;1.337647787e-003
9.345936279e+002;-4.419279867e-004
9.348362427e+002;-3.111291677e-003
9.350788574e+002;-8.690261748e-004
9.353215332e+002;-1.474082004e-003
9.355641479e+002;2.699023171e-004
9.358068237e+002;-3.253657836e-003
9.360494385e+002;-2.995619143e-004
9.362921143e+002;-2.639704035e-004
9.365347900e+002;-8.334346930e-004
9.367774658e+002;-2.007954754e-003
9.370201416e+002;3.054938570e-004
9.372628784e+002;-1.296124421e-003
9.375055542e+002;-5.131110083e-004
9.377482910e+002;3.766768787e-004
9.379910278e+002;-5.487025483e-004
9.382337646e+002;2.156252740e-003
9.384765015e+002;4.647658672e-003
9.387192383e+002;2.440984827e-003
9.389619751e+002;-1.571958564e-004
9.392047729e+002;2.868083073e-003
9.394475098e+002;-2.283788926e-004
9.396903076e+002;3.410853678e-004
9.399331055e+002;-3.111291677e-003
9.401759033e+002;1.017324161e-003
9.404187012e+002;7.325920160e-004
9.406615601e+002;9.194474842e-005
9.409043579e+002;-1.482979860e-005
9.411472168e+002;-5.131110083e-004
9.413900146e+002;6.970005343e-004
9.416328735e+002;8.037750958e-004
9.418757324e+002;1.052915701e-003
9.421185913e+002;1.337647787e-003
9.423615112e+002;1.480013831e-003
9.426043701e+002;1.942703617e-003
9.428472900e+002;-1.011392218e-003
9.430901489e+002;3.223998239e-003
9.433330688e+002;7.681835559e-004
9.435759888e+002;4.122683895e-004
9.438189087e+002;1.052915701e-003
9.440618286e+002;1.622379990e-003
9.443048096e+002;8.393665776e-004
9.445477295e+002;-4.321403336e-003
9.447907104e+002;-5.104416516e-003
9.450336914e+002;-8.334346930e-004
9.452766724e+002;-1.794405631e-003
9.455196533e+002;-3.075700253e-003
9.457626343e+002;-3.573981347e-003
9.460056152e+002;-2.363869920e-003
9.462486572e+002;-1.571958564e-004
9.464916382e+002;2.440984827e-003
9.467346802e+002;-2.399461344e-003
9.469777222e+002;1.515605371e-003
9.472207642e+002;2.076171768e-005
9.474638062e+002;-1.482979860e-005
9.477068481e+002;-2.995619143e-004
9.479499512e+002;1.871520537e-003
9.481929932e+002;-9.402091964e-004
9.484360962e+002;1.195281744e-003
9.486791992e+002;-3.146883333e-003
9.489223022e+002;-4.063364759e-004
9.491654053e+002;-3.218066180e-003
9.494085083e+002;-1.296124421e-003
9.496516724e+002;1.017324161e-003
9.498947754e+002;-7.622516132e-004
9.501379395e+002;-1.829997171e-003
9.503811035e+002;-4.419279867e-004
9.506242065e+002;2.076171768e-005
9.508674316e+002;-9.402091964e-004
9.511105957e+002;1.551196910e-003
9.513537598e+002;2.725716913e-003
9.515969849e+002;-9.758007363e-004
9.518401489e+002;2.654533833e-003
9.520833740e+002;1.052915701e-003
9.523265991e+002;-1.580856508e-003
9.525698242e+002;-3.707449650e-004
9.528130493e+002;4.122683895e-004
9.530562744e+002;-2.541827504e-003
9.532995605e+002;6.614089943e-004
9.535427856e+002;-2.292686841e-003
9.537860718e+002;-3.751938930e-003
9.540293579e+002;-3.965488169e-003
9.542726440e+002;-1.011392218e-003
9.545159302e+002;-3.253657836e-003
9.547592163e+002;-3.467206843e-003
9.550025635e+002;-3.858713433e-003
9.552458496e+002;-1.260532881e-003
9.554891968e+002;2.076171768e-005
9.557325439e+002;2.796899993e-003
9.559758301e+002;-9.046177147e-004
9.562192383e+002;3.766768787e-004
9.564625854e+002;-9.402091964e-004
9.567059326e+002;1.551196910e-003
9.569493408e+002;-2.283788926e-004
9.571926880e+002;2.191844163e-003
9.574360962e+002;3.864645492e-003
9.576795044e+002;1.408830867e-003
9.579229126e+002;7.681835559e-004
9.581663208e+002;9.461411391e-004
9.584097290e+002;-2.933334094e-003
9.586531982e+002;-1.331715845e-003
9.588966064e+002;-2.399461344e-003
9.591400757e+002;2.085069660e-003
9.593835449e+002;-8.601282752e-005
9.596270142e+002;-1.082575298e-003
9.598704834e+002;1.631277846e-004
9.601139526e+002;-1.331715845e-003
9.603574219e+002;-3.351534542e-004
9.606009521e+002;-1.082575298e-003
9.608444214e+002;-2.995619143e-004
9.610879517e+002;-8.690261748e-004
9.613314819e+002;2.939266153e-003
9.615750122e+002;6.614089943e-004
9.618185425e+002;5.902259727e-004
9.620621338e+002;4.220560659e-003
9.623056641e+002;-6.554771098e-004
9.625492554e+002;-1.865588594e-003
9.627927856e+002;-3.707449650e-004
9.630363770e+002;1.275362592e-004
9.632799683e+002;-2.933334094e-003
9.635235596e+002;-9.758007363e-004
9.637672119e+002;-4.606135190e-003
9.640108032e+002;-3.751938930e-003
9.642543945e+002;-1.652039587e-003
9.644980469e+002;-2.435053000e-003
9.647416992e+002;-2.995619143e-004
9.649853516e+002;1.586788450e-003
9.652290039e+002;-2.257095417e-003
9.654726563e+002;5.190429511e-004
9.657163086e+002;-2.007954754e-003
9.659600220e+002;2.085069660e-003
9.662036743e+002;-7.978431531e-004
9.664473877e+002;8.037750958e-004
9.666911011e+002;1.124098664e-003
9.669348145e+002;-2.470644424e-003
9.671785278e+002;-8.690261748e-004
9.674222412e+002;-5.131110083e-004
9.676660156e+002;-2.399461344e-003
9.679097290e+002;-2.506235847e-003
9.681535034e+002;-2.862151014e-003
9.683972778e+002;1.586788450e-003
9.686410522e+002;-1.829997171e-003
9.688848267e+002;-1.474082004e-003
9.691286011e+002;-2.150320681e-003
9.693723755e+002;1.835928997e-003
9.696162109e+002;-1.652039587e-003
9.698599854e+002;1.764746034e-003
9.701038208e+002;2.085069660e-003
9.703476563e+002;6.970005343e-004
9.705914917e+002;-5.131110083e-004
9.708353271e+002;1.088507241e-003
9.710791626e+002;8.393665776e-004
9.713230591e+002;2.085069660e-003
9.715668945e+002;2.440984827e-003
9.718107910e+002;6.614089943e-004
9.720546875e+002;-1.723222551e-003
9.722985840e+002;-6.910685915e-004
9.725424805e+002;-1.936771674e-003
9.727863770e+002;-1.758814091e-003
9.730302734e+002;-2.114729257e-003
9.732742310e+002;3.188406583e-003
9.735181274e+002;-1.723222551e-003
9.737620850e+002;-5.487025483e-004
9.740060425e+002;-1.794405631e-003
9.742500000e+002;6.258175126e-004
9.744939575e+002;8.393665776e-004
9.747379150e+002;2.227435820e-003
9.749819336e+002;2.796899993e-003
9.752258911e+002;3.722279333e-003
9.754699097e+002;5.190429511e-004
9.757139282e+002;-1.082575298e-003
9.759579468e+002;1.017324161e-003
9.762019653e+002;2.699023171e-004
9.764459839e+002;4.478599003e-004
9.766900024e+002;7.681835559e-004
9.769340820e+002;-2.648602007e-003
9.771781006e+002;6.970005343e-004
9.774221802e+002;-1.580856508e-003
9.776662598e+002;2.699023171e-004
9.779103394e+002;-9.758007363e-004
9.781544189e+002;-3.040108597e-003
9.783984985e+002;1.480013831e-003
9.786426392e+002;3.766768787e-004
9.788867188e+002;-2.790968167e-003
9.791308594e+002;-9.046177147e-004
9.793749390e+002;-1.296124421e-003
9.796190796e+002;-9.758007363e-004
9.798632202e+002;3.010449000e-003
9.801074219e+002;2.191844163e-003
9.803515625e+002;2.583350986e-003
9.805957031e+002;2.699023171e-004
9.808399048e+002;1.124098664e-003
9.810841064e+002;8.749581175e-004
9.813282471e+002;-2.363869920e-003
9.815724487e+002;-4.784092773e-003
9.818167114e+002;-2.968925750e-003
9.820609131e+002;-1.474082004e-003
9.823051147e+002;-5.140007939e-003
9.825493774e+002;2.156252740e-003
9.827935791e+002;-7.266601315e-004
9.830378418e+002;-2.577418927e-003
9.832821045e+002;-5.131110083e-004
9.835263672e+002;9.194474842e-005
9.837706299e+002;-2.292686841e-003
9.840148926e+002;2.690125490e-003
9.842592163e+002;4.612067249e-003
9.845034790e+002;2.085069660e-003
9.847478027e+002;-5.487025483e-004
9.849921265e+002;-6.198855699e-004
9.852364502e+002;1.551196910e-003
9.854807739e+002;2.761308569e-003
9.857250977e+002;-1.082575298e-003
9.859694214e+002;1.230873284e-003
9.862138062e+002;-7.266601315e-004
9.864581299e+002;-1.011392218e-003
9.867025146e+002;-7.978431531e-004
9.869468994e+002;-5.842940300e-004
9.871912842e+002;-2.079137834e-003
9.874356689e+002;-2.995619143e-004
9.876800537e+002;-3.146883333e-003
9.879244995e+002;9.461411391e-004
9.881688843e+002;-7.266601315e-004
9.884133301e+002;-1.571958564e-004
9.886577759e+002;1.195281744e-003
9.889021606e+002;1.052915701e-003
9.891466064e+002;3.410853678e-004
9.893911133e+002;-9.758007363e-004
9.896355591e+002;1.515605371e-003
9.898800049e+002;1.159690204e-003
9.901245117e+002;4.754433408e-003
9.903690186e+002;1.052915701e-003
9.906134644e+002;-1.216043456e-004
9.908579712e+002;-2.043546177e-003
9.911024780e+002;-2.007954754e-003
9.913470459e+002;-1.571958564e-004
9.915915527e+002;-7.266601315e-004
9.918360596e+002;-1.509673428e-003
9.920806274e+002;-2.221503761e-003
9.923251953e+002;2.699023171e-004
9.925697632e+002;-2.470644424e-003
9.928143311e+002;-1.296124421e-003
9.930588989e+002;-4.419279867e-004
9.933034668e+002;9.105495992e-004
9.935480347e+002;7.681835559e-004
9.937926636e+002;2.334210323e-003
9.940372314e+002;2.013886580e-003
9.942818604e+002;-1.474082004e-003
9.945264893e+002;-1.118166838e-003
9.947711182e+002;6.970005343e-004
9.950157471e+002;-2.506235847e-003
9.952604370e+002;2.298618667e-003
9.955050659e+002;1.987192954e-004
9.957497559e+002;-7.622516132e-004
9.959943848e+002;-2.826559590e-003
9.962390747e+002;-1.153758261e-003
9.964837646e+002;-4.606135190e-003
9.967284546e+002;-1.082575298e-003
9.969731445e+002;-1.829997171e-003
9.972178955e+002;-2.897742670e-003
9.974625854e+002;-2.719785087e-003
9.977073364e+002;7.681835559e-004
9.979520264e+002;-1.224941341e-003
9.981967773e+002;1.515605371e-003
9.984415283e+002;-1.927873818e-004
9.986862793e+002;4.007011652e-003
9.989310303e+002;1.871520537e-003
9.991758423e+002;4.505292978e-003
9.994205933e+002;1.266464824e-003
9.996654053e+002;1.052915701e-003
9.999102173e+002;-2.577418927e-003
1.000154968e+003;-1.367307384e-003
1.000399780e+003;9.194474842e-005
1.000644653e+003;1.275362592e-004
1.000889465e+003;-1.224941341e-003
1.001134277e+003;-2.435053000e-003
1.001379150e+003;-2.639704035e-004
1.001623962e+003;-2.862151014e-003
1.001868835e+003;-1.865588594e-003
1.002113708e+003;-2.541827504e-003
1.002358582e+003;-2.719785087e-003
1.002603455e+003;-2.897742670e-003
1.002848328e+003;5.546344328e-004
1.003093262e+003;-6.554771098e-004
1.003338135e+003;-1.482979860e-005
1.003583069e+003;1.800337574e-003
1.003828003e+003;1.622379990e-003
1.004072937e+003;-1.331715845e-003
1.004317871e+003;3.366364166e-003
1.004562805e+003;-3.360432340e-003
1.004807739e+003;-1.901180134e-003
1.005052734e+003;-1.331715845e-003
1.005297668e+003;-4.063364759e-004
1.005542664e+003;-3.324840916e-003
1.005787659e+003;-3.253657836e-003
1.006032654e+003;-1.972363098e-003
1.006277649e+003;6.614089943e-004
1.006522644e+003;-2.862151014e-003
1.006767639e+003;-6.198855699e-004
1.007012695e+003;-2.826559590e-003
1.007257751e+003;1.622379990e-003
1.007502747e+003;-2.862151014e-003
1.007747803e+003;-1.474082004e-003
1.007992859e+003;2.832491416e-003
1.008237915e+003;3.330772743e-003
1.008482971e+003;2.156252740e-003
1.008728088e+003;3.366364166e-003
1.008973145e+003;1.987192954e-004
1.009218262e+003;1.373239327e-003
1.009463379e+003;2.076171768e-005
1.009708435e+003;6.970005343e-004
1.009953552e+003;-3.823122010e-003
1.010198730e+003;-1.046983758e-003
1.010443848e+003;-2.862151014e-003
1.010688965e+003;-2.506235847e-003
1.010934143e+003;-4.419279867e-004
1.011179260e+003;-1.482979860e-005
1.011424438e+003;-8.690261748e-004
1.011669617e+003;-1.438490464e-003
1.011914795e+003;-3.645164426e-003
1.012159973e+003;6.614089943e-004
1.012405151e+003;-1.687631011e-003
1.012650391e+003;1.657971414e-003
1.012895569e+003;3.829053836e-003
1.013140808e+003;3.081632080e-003
1.013386047e+003;1.195281744e-003
1.013631287e+003;1.480013831e-003
1.013876526e+003;-1.082575298e-003
1.014121765e+003;-2.292686841e-003
1.014367004e+003;-2.363869920e-003
1.014612305e+003;5.635323396e-005
1.014857544e+003;-3.431615420e-003
1.015102844e+003;-4.107854329e-003
1.015348145e+003;-1.296124421e-003
1.015593384e+003;-1.153758261e-003
1.015838684e+003;-3.502798267e-003
1.016084045e+003;-1.474082004e-003
1.016329346e+003;-7.266601315e-004
1.016574646e+003;2.076171768e-005
1.016820007e+003;1.480013831e-003
1.017065369e+003;9.461411391e-004
1.017310669e+003;-1.723222551e-003
1.017556030e+003;5.635323396e-005
1.017801392e+003;9.817326209e-004
1.018046814e+003;3.579913406e-003
1.018292175e+003;7.681835559e-004
1.018537537e+003;9.105495992e-004
1.018782959e+003;-4.419279867e-004
1.019028381e+003;-1.046983758e-003
1.019273743e+003;-4.997642245e-003
1.019519165e+003;-3.707449650e-004
1.019764587e+003;-2.719785087e-003
1.020010010e+003;-1.474082004e-003
1.020255493e+003;-3.707449650e-004
1.020500916e+003;-1.927873818e-004
1.020746399e+003;-7.266601315e-004
1.020991821e+003;-6.554771098e-004
1.021237305e+003;-6.198855699e-004
1.021482788e+003;3.366364166e-003
1.021728271e+003;-1.118166838e-003
1.021973816e+003;3.971420228e-003
1.022219299e+003;-9.402091964e-004
1.022464783e+003;-4.775194975e-004
1.022710327e+003;-5.487025483e-004
1.022955872e+003;9.461411391e-004
1.023201355e+003;-7.844963111e-003
1.023446899e+003;-4.534952343e-003
1.023692444e+003;-8.129695430e-003
1.023938049e+003;-9.055075236e-003
1.024183594e+003;-7.311090827e-003
1.024429199e+003;-7.311090827e-003
